V1,V2,DOI,V3,V4,V5,C_ALPHAN,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V73_TR,V74_TR,V75_TR,V76,V77,V78,SEX,AGE,MARITAL,COHAB,EDUCYRS,DEGREE,AR_DEGR,AT_DEGR,AU_DEGR,BE_DEGR,BG_DEGR,CH_DEGR,CL_DEGR,CN_DEGR,CY_DEGR,CZ_DEGR,DE_DEGR,DK_DEGR,EE_DEGR,ES_DEGR,FI_DEGR,FR_DEGR,GB_DEGR,HR_DEGR,HU_DEGR,IL_DEGR,IS_DEGR,IT_DEGR,JP_DEGR,KR_DEGR,LT_DEGR,LV_DEGR,NO_DEGR,NZ_DEGR,PH_DEGR,PL_DEGR,PT_DEGR,RU_DEGR,SE_DEGR,SI_DEGR,SK_DEGR,TR_DEGR,TW_DEGR,UA_DEGR,US_DEGR,VE_DEGR,ZA_DEGR,WRKST,WRKHRS,ISCO88,WRKTYPE,NEMPLOY,WRKSUP,UNION,SPWRKST,SPISCO88,SPWRKTYP,AR_RINC,AT_RINC,AU_RINC,BE_RINC,BG_RINC,CH_RINC,CL_RINC,CN_RINC,CY_RINC,CZ_RINC,DE_RINC,DK_RINC,EE_RINC,ES_RINC,FI_RINC,FR_RINC,GB_RINC,HR_RINC,HU_RINC,IL_RINC,IS_RINC,IT_RINC,JP_RINC,KR_RINC,LT_RINC,LV_RINC,NO_RINC,NZ_RINC,PH_RINC,PL_RINC,PT_RINC,RU_RINC,SE_RINC,SI_RINC,SK_RINC,TR_RINC,TW_RINC,UA_RINC,US_RINC,VE_RINC,ZA_RINC,AR_INC,AT_INC,AU_INC,BE_INC,BG_INC,CH_INC,CL_INC,CN_INC,CY_INC,CZ_INC,DE_INC,DK_INC,EE_INC,ES_INC,FI_INC,FR_INC,GB_INC,HR_INC,HU_INC,IL_INC,IS_INC,IT_INC,JP_INC,KR_INC,LT_INC,LV_INC,NO_INC,NZ_INC,PH_INC,PL_INC,PT_INC,RU_INC,SE_INC,SI_INC,SK_INC,TR_INC,TW_INC,UA_INC,US_INC,VE_INC,ZA_INC,HOMPOP,HHCYCLE,PARTY_LR,AR_PRTY,AT_PRTY,AU_PRTY,BE_PRTY,BG_PRTY,CH_PRTY,CL_PRTY,CN_PRTY,CY_PRTY,CZ_PRTY,DE_PRTY,DK_PRTY,EE_PRTY,ES_PRTY,FI_PRTY,FR_PRTY,GB_PRTY,HR_PRTY,HU_PRTY,IL_PRTY,IS_PRTY,IT_PRTY,JP_PRTY,KR_PRTY,LT_PRTY,LV_PRTY,NO_PRTY,NZ_PRTY,PH_PRTY,PL_PRTY,PT_PRTY,RU_PRTY,SE_PRTY,SI_PRTY,SK_PRTY,TR_PRTY,TW_PRTY,UA_PRTY,US_PRTY,VE_PRTY,ZA_PRTY,VOTE_LE,RELIG,RELIGGRP,ATTEND,TOPBOT,AR_REG,AT_REG,AU_REG,BE_REG,BG_REG,CH_REG,CL_REG,CN_REG,CY_REG,CZ_REG,DE_REG,DK_REG,EE_REG,ES_REG,FI_REG,FR_REG,GB_REG,HR_REG,HU_REG,IL_REG,IS_REG,IT_REG,JP_REG,KR_REG,LT_REG,LV_REG,NO_REG,NZ_REG,PH_REG,PL_REG,PT_REG,RU_REG,SE_REG,SI_REG,SK_REG,TR_REG,TW_REG,UA_REG,US_REG,VE_REG,ZA_REG,AR_SIZE,AT_SIZE,AU_SIZE,BE_SIZE,BG_SIZE,CH_SIZE,CL_SIZE,CN_SIZE,CY_SIZE,CZ_SIZE,DE_SIZE,DK_SIZE,EE_SIZE,ES_SIZE,FI_SIZE,FR_SIZE,GB_SIZE,HR_SIZE,HU_SIZE,IL_SIZE,IT_SIZE,JP_SIZE,KR_SIZE,LT_SIZE,LV_SIZE,NO_SIZE,NZ_SIZE,PH_SIZE,PL_SIZE,PT_SIZE,RU_SIZE,SE_SIZE,SI_SIZE,SK_SIZE,TR_SIZE,TW_SIZE,UA_SIZE,US_SIZE,VE_SIZE,ZA_SIZE,URBRURAL,ETHNIC,MODE,SUBSCASE,WEIGHT
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,3,156,156,CN,8,1,1,1,1,1,8,4,3,8,8,5,4,4,2,2,50000.0,90000.0,100000,10000.0,899998.0,60000.0,90000.0,100000,12000,120000.0,3,4,2,4,2,3,2,2,1,3,2,2,4,2,1,2,2,2,2,4,1,2,5,2,3,6210,0,3,6210,5,3,5123,4,5123,1,99999,99999,0,0,0,0,2,3,8,0,0,0,2,0,3,2,24,1,0,8,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.0,5123,4,1,2,3,1,7412,4,999990,999990,999990,999990,999990,999990,9999990,19000,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,30000,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,10,0,0.1686366707799641
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,3,100,100,BG,4,2,2,1,1,2,1,8,3,3,3,3,3,3,2,2,3000.0,5000.0,450,700.0,5000.0,3000.0,3000.0,500,700,2000.0,2,8,2,8,2,4,5,5,4,4,3,8,1,4,3,2,2,2,2,2,2,2,1,3,2,9212,1,2,9211,4,2,8230,3,7120,2,99999,99998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,11,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,7121,3,9995,2,3,1,8263,0,999990,999990,999990,999990,110,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,3000,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,690,6,4,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.0,11,0,1.1145511520144893
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,3,32,32,AR,5,3,2,8,2,2,5,5,5,2,5,4,4,3,2,6,2700.0,15000.0,2000,1800.0,15000.0,5000.0,15000.0,3500,3000,15000.0,1,2,2,3,2,3,3,3,1,1,1,1,7,6,9,2,2,4,4,1,1,6,1,5,3,7311,1,3,7433,4,7,0,0,0,4,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,2,50,1,0,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,3,1,5220,4,999997,999990,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999997,999990,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,4,11,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,2,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,12,0,1.0
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,3,152,152,CL,1,2,2,2,2,2,2,5,5,5,5,4,2,2,2,1,1000000.0,6000000.0,500000,400000.0,1000000.0,500000.0,1000000.0,1000000,1000000,1000000.0,1,1,2,5,1,5,5,5,1,1,1,2,5,5,4,2,3,2,2,2,2,2,2,4,1,7231,2,5,0,1,1,7231,3,7231,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,5,1,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,7231,3,0,2,3,8,9998,9,999990,999990,999990,999990,999990,999990,250000,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,250000,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,11,1,1.188957339741593
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,4,100,100,BG,2,2,2,2,2,2,3,8,8,3,8,4,4,4,2,3,-98.0,1000.0,300,-98.0,-98.0,-98.0,-98.0,500,-98,3000.0,1,2,1,4,1,4,5,5,3,4,2,8,4,6,2,2,4,2,2,1,1,3,8,4,2,7136,2,5,0,4,1,5123,3,5123,3,99998,99998,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,1,0,11,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,5123,3,9999,2,3,1,7130,0,999990,999990,999990,999990,900,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999999,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,4,7,7,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,690,6,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.0,11,0,0.7741163250100638
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,4,156,156,CN,3,1,1,3,1,1,8,8,5,4,3,8,5,3,2,3,150000.0,1000000.0,400000,30000.0,1000000.0,150000.0,1200000.0,30000,40000,1000000.0,2,3,3,4,2,3,1,1,3,3,3,4,3,1,2,1,4,4,8,1,1,3,2,2,1,7210,0,1,2411,5,3,2444,3,2444,3,2,99999,0,0,0,0,2,3,2,0,0,0,2,0,2,1,25,5,2,15,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,2444,3,0,2,3,0,0,0,999990,999990,999990,999990,999990,999990,9999990,9999997,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,50000,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,10,0,0.3372733415599282
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,4,40,40,AT,2,2,2,1,1,2,3,2,3,3,3,2,2,3,3,2,4500.0,10000.0,1500,1500.0,6700.0,6000.0,6000.0,2300,2300,-99.0,2,2,3,4,2,3,3,3,2,2,3,3,5,8,3,2,2,3,2,1,2,2,2,4,2,1230,5,1,5200,5,1,3420,3,3220,0,2,2,2,4,1,1,1,1,2,0,0,0,2,3,3,1,44,1,0,10,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,3220,3,0,1,2,1,4120,9,999990,1950,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,4000,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,21,0,0.9087800115938589
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,4,152,152,CL,5,1,3,1,1,4,5,8,2,2,5,2,2,2,2,1,2000000.0,20000000.0,200000,180000.0,7000000.0,3000000.0,30000000.0,300000,250000,10000000.0,2,4,2,4,1,3,1,1,2,2,3,2,6,3,2,3,2,2,2,1,1,3,1,5,4,7216,2,5,0,3,3,5122,3,7436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,2,2,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40.0,7436,3,0,2,3,0,0,0,999990,999990,999990,999990,999990,999990,90000,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,200000,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,11,2,0.7219740952746345
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,5,40,40,AT,1,2,1,1,1,1,1,3,1,2,2,4,4,5,3,1,5000.0,8000.0,1500,2000.0,10000.0,5000.0,5000.0,1500,3000,15000.0,1,3,2,5,2,3,2,3,3,3,3,3,8,7,2,2,2,3,2,1,1,1,4,5,1,2200,1,2,3200,7,1,3400,3,3400,0,4005,2,1,1,1,1,1,1,1,0,0,0,1,1,1,2,50,3,2,17,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0,3400,3,0,2,2,0,0,0,999990,1950,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,2250,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,21,0,0.5906690075355234
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,5,156,156,CN,3,1,1,1,1,1,2,2,2,5,8,3,2,2,2,2,100000.0,500000.0,300000,30000.0,900000.0,80000.0,150000.0,140000,60000,300000.0,1,1,2,8,2,4,3,3,3,3,2,2,5,7,3,1,2,3,4,1,1,2,5,4,1,1210,0,5,0,4,2,4112,3,4112,2,2,99999,0,0,0,0,2,3,3,0,0,0,2,0,3,1,26,5,2,15,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.0,4112,3,0,1,1,0,0,0,999990,999990,999990,999990,999990,999990,9999990,45000,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,40000,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,1,1,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,10,0,0.1686366707799641
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,5,100,100,BG,2,2,2,1,2,1,3,3,2,3,2,1,2,2,2,3,-98.0,-98.0,-98,-98.0,-98.0,1500.0,1500.0,500,750,1500.0,2,3,1,5,1,4,3,3,3,3,2,8,4,4,3,1,4,8,8,1,1,3,1,4,1,7233,4,5,0,4,1,7129,3,7129,3,2,99998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,5,2,12,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,7129,3,9999,2,3,1,0,0,999990,999990,999990,999990,1000,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,2100,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,9,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,690,6,7,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.0,11,0,1.4595397030189743
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,5,32,32,AR,3,3,3,3,4,3,3,4,5,5,5,2,4,5,4,2,6000.0,6000.0,2000,1000.0,30000.0,6000.0,6000.0,3000,3000,6000.0,2,2,2,4,2,4,5,5,1,3,2,1,7,7,3,3,3,4,4,2,3,2,3,5,2,4190,1,2,4190,6,1,5141,3,5141,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,23,5,2,17,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.0,5141,3,0,1,3,0,0,0,1800,999990,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,7000,999990,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,12,0,1.0
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,5,152,152,CL,5,2,3,3,3,1,4,4,5,5,5,4,4,3,3,3,800000.0,10000000.0,180000,180000.0,8000000.0,700000.0,6000000.0,140000,130000,5000000.0,1,1,5,5,2,3,4,5,2,2,1,2,6,5,3,3,2,2,2,2,1,2,2,5,2,110,2,5,0,5,1,5220,3,9132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,5,2,13,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20.0,9132,3,0,2,3,0,0,0,999990,999990,999990,999990,999990,999990,20000,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,400000,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,6,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,9,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,11,1,1.096960640619451
